site,distance,diam,mass_overall,mass_above,mass_below,mass_mound
SN_Sag_MAT,3,25.4,1170.011288,21.74875257,39.51354764,1108.192225
SN_Sag_MAT,3,22.86,930.6436548,18.49263835,32.83861739,878.6836572
SN_Sag_MAT,3,20.32,720.5369576,15.42619133,26.70230364,677.9025125
SN_Sag_MAT,3,13.97,319.2541875,8.665011284,13.82803447,296.9986031
SN_Sag_MAT,3,22.86,930.6436548,18.49263835,32.83861739,878.6836572
SN_Sag_MAT,3,35.56,2430.235524,36.50667989,71.34803287,2325.238222
SN_Sag_MAT,3,41.91,3472.695551,47.0123544,95.21385366,3339.115619
SN_Deadhorse,1,13.462,294.5700032,8.184767544,12.95710948,273.7301253
SN_Deadhorse,1,9.779,147.1015435,5.004091701,7.391206767,135.3870616
SN_Deadhorse,1,10.414,168.6459118,5.512953495,8.25470078,155.5096528
SN_Deadhorse,1,18.415,581.8070792,13.25713514,22.46290751,545.7634403
SN_Deadhorse,1,11.684,216.5422383,6.581279401,10.10340253,200.3673079
SN_Deadhorse,1,11.811,221.6882202,6.691717963,10.29706415,205.1955979
SN_Deadhorse,1,20.32,720.5369576,15.42619133,26.70230364,677.9025125
SN_Deadhorse,1,21.463,811.5002855,16.78198517,29.39603872,764.7409033
SN_Deadhorse,1,15.875,421.4500955,10.54940907,17.3086117,393.5803033
SN_Deadhorse,2,9.652,142.9828162,4.904405022,7.223454487,131.5446135
SN_Deadhorse,2,7.874,91.87348576,3.584896469,5.051900759,84.00798882
SN_Deadhorse,2,18.161,564.5140531,12.97670859,21.92160701,529.3206245
SN_Deadhorse,2,10.16,159.8374623,5.307339329,7.904377045,147.277921
SN_Deadhorse,2,12.192,237.5183719,7.026874987,10.88751992,220.0580405
SN_Deadhorse,2,23.368,976.1584259,19.12899647,34.1309784,922.2665588
SN_Deadhorse,2,16.129,436.2370106,10.81035022,17.79791976,407.5838811
SN_Deadhorse,2,12.319,242.9262227,7.139864079,11.08748193,225.138496
SN_Deadhorse,2,14.478,345.0136432,9.15476792,14.72324532,321.3072471
SN_Deadhorse,2,18.923,617.2396165,13.82425675,23.56251734,579.4748666
SN_Deadhorse,2,12.065,232.176167,6.914518888,10.68912693,215.0408286
SN_Deadhorse,2,10.414,168.6459118,5.512953495,8.25470078,155.5096528
SN_Deadhorse,2,23.876,1022.848246,19.77285982,35.4447625,967.0038689
SN_Deadhorse,2,14.097,325.5929817,8.786564814,14.04956877,302.9779498
SN_Deadhorse,2,16.129,436.2370106,10.81035022,17.79791976,407.5838811
SN_Deadhorse,2,8.001,95.12318035,3.674287585,5.195874828,87.02132796
SN_Deadhorse,2,9.525,138.9271424,4.805423265,7.057363185,127.7624861
SN_Deadhorse,2,18.415,581.8070792,13.25713514,22.46290751,545.7634403
SN_Deadhorse,2,23.114,953.2544352,18.80987454,33.48211289,900.3311254
SN_Deadhorse,2,20.955,770.3516637,16.17447314,28.18506633,725.4406017
SN_Deadhorse,2,16.002,428.809154,10.67960042,17.55253154,400.54868
SN_Deadhorse,2,11.811,221.6882202,6.691717963,10.29706415,205.1955979
SN_Deadhorse,2,12.192,237.5183719,7.026874987,10.88751992,220.0580405
SN_Deadhorse,2,17.526,522.5105263,12.2848919,20.59331506,489.4116634
SN_Deadhorse,2,17.526,522.5105263,12.2848919,20.59331506,489.4116634
SN_Deadhorse,2,9.906,151.2834666,5.104479067,7.560614739,139.2899903
SN_Deadhorse,2,14.097,325.5929817,8.786564814,14.04956877,302.9779498
SN_Deadhorse,2,17.653,530.7711129,12.42219122,20.8561111,497.2569247
SN_Deadhorse,2,25.019,1132.219109,21.24861378,38.4785294,1071.909589
SN_Deadhorse,3,9.271,131.0043784,4.609591854,6.730185087,120.3785452
SN_Deadhorse,3,14.605,351.6223013,9.278675094,14.95081782,327.5478239
SN_Deadhorse,3,14.986,371.8550158,9.653882153,15.64253146,346.6636107
SN_Deadhorse,3,12.319,242.9262227,7.139864079,11.08748193,225.138496
SN_Deadhorse,3,13.716,306.7781095,8.423690274,13.38952271,285.234824
SN_Franklin_Bluff_Dry,3,11.43,206.4456493,6.362342117,9.720839707,190.8986911
SN_Franklin_Bluff_Dry,3,5.715,45.79605297,2.188946566,2.877548816,41.47375446
SN_Franklin_Bluff_Dry,3,8.255,101.8058738,3.855369927,5.489032401,93.22240689
SN_Franklin_Bluff_Dry,3,11.176,196.6087363,6.146013272,9.344652587,181.6797616
SN_Franklin_Bluff_Dry,3,13.589,300.6406135,8.303927841,13.17255205,279.4501505
SN_Franklin_Bluff_Dry,3,12.7,259.5448203,7.482599391,11.69674284,240.7606463
SN_Franklin_Bluff_Dry,3,13.208,282.629006,7.948263837,12.53082263,262.483528
SN_Franklin_Bluff_Wet,2,10.541,173.145897,5.616783513,8.432310831,159.7173269
SN_Franklin_Bluff_Wet,3,12.954,270.9542417,7.714200476,12.11069068,251.494038
SN_Franklin_Bluff_Wet,3,8.001,95.12318035,3.674287585,5.195874828,87.02132796
SN_Franklin_Bluff_Wet,3,8.636,112.2906334,4.132662225,5.941694309,102.9627758
SN_Franklin_Bluff_Wet,3,18.923,617.2396165,13.82425675,23.56251734,579.4748666
SN_Franklin_Bluff_Wet,3,20.955,770.3516637,16.17447314,28.18506633,725.4406017
SN_Franklin_Bluff_Wet,3,20.193,710.789399,15.27803006,26.40989873,668.6056592
SN_Franklin_Bluff_Wet,3,21.209,790.7815283,16.47724817,28.78781062,744.9492564
SN_Franklin_Bluff_Wet,3,17.145,498.1477319,11.87621439,19.81355431,466.2838809
SN_Franklin_Bluff_Wet,3,24.638,1095.095724,20.75256594,37.45536271,1036.285351
SN_Kutizin,1,11.684,216.5422383,6.581279401,10.10340253,200.3673079
SN_Kutizin,1,18.034,555.9730568,12.83728471,21.65309123,521.2021044
SN_Kutizin,2,15.24,385.6834454,9.906901979,16.11113942,359.7369904
SN_Kutizin,2,32.512,2000.32313,31.80276888,60.9582539,1908.74972
SN_Kutizin,2,18.796,608.2754634,13.68169689,23.28549468,570.9435472
SN_Kutizin,2,18.415,581.8070792,13.25713514,22.46290751,545.7634403
SN_Kutizin,2,13.716,306.7781095,8.423690274,13.38952271,285.234824
SN_Kutizin,2,24.765,1107.395984,20.91745889,37.79509871,1048.087067
SN_Kutizin,2,17.272,506.1989237,12.01190168,20.0720341,473.925242
SN_Kutizin,2,24.384,1070.717482,20.42415442,36.77985768,1012.900627
Barrow,29.7,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,42,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,45,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,48.9,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,48.9,1,1.03809088,0.149604278,0.134747309,0.892107827
Barrow,54.7,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,63.6,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,67.5,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,74.8,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,74.8,17.25,504.7992396,11.98835814,20.02715479,472.5966846
Barrow,107.8,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,112.7,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,114.6,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,125.1,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,138,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,144.5,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,157.8,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,178.6,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,181.5,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Barrow,197.8,0.1,0.006978604,0.004321383,0.002361998,0.005596039
Sukjarnaya_2,71,28.5,1502.579997,25.96674819,48.37017081,1428.125834
Sukjarnaya_2,81.4,18.5,587.6570441,13.35144693,22.64531985,551.3273338
Sukjarnaya_2,58.9,11,189.944385,5.997660282,9.087745382,175.4376926
Severe_burn,0,22.987,941.9124285,18.65102013,33.15969299,889.4714357
Severe_burn,4,21.6789,829.3388147,17.04254619,29.91733235,781.7868162
Severe_burn,8,19.4056,651.9499391,14.37068531,24.62803945,612.5251658
Severe_burn,12,28.5115,1503.897484,25.98287866,48.40445397,1429.395378
Severe_burn,16,16.8275,478.3241517,11.53936706,19.17367765,447.4767259
Severe_burn,20,32.0929,1944.728178,31.17391047,59.58495131,1854.976028
Severe_burn,24,23.622,999.35618,19.44999467,34.78519964,944.4905958
Severe_burn,28,20.701,750.2100922,15.87367101,27.58782195,706.2142493
Severe_burn,32,20.2565,715.6542216,15.35204807,26.55592789,673.2453242
Severe_burn,36,18.161,564.5140531,12.97670859,21.92160701,529.3206245
Severe_burn,40,23.1775,958.9529227,18.8894786,33.64382639,905.7879619
Severe_burn,44,23.114,953.2544352,18.80987454,33.48211289,900.3311254
Severe_burn,48,15.748,414.1597406,10.41977824,17.06616312,386.6786432
Severe_burn,52,18.796,608.2754634,13.68169689,23.28549468,570.9435472
Severe_burn,56,21.3995,806.2934799,16.70561758,29.24346846,759.7664236
Severe_burn,60,13.9065,316.109999,8.604457306,13.71783629,294.0333166
Severe_burn,64,18.8595,612.748693,13.7529121,23.42382967,575.2005712
Severe_burn,68,18.542,590.5592777,13.39813445,22.73568742,554.0879291
Severe_burn,72,17.4625,518.4064458,12.21644296,20.46245545,485.5145642
Severe_burn,76,30.099,1691.767681,28.24298354,53.23695155,1610.580614
Severe_burn,80,18.542,590.5592777,13.39813445,22.73568742,554.0879291
Severe_burn,84,19.431,653.8052094,14.39964985,24.68468103,614.2924053
Severe_burn,88,17.907,547.5022918,12.69838937,21.38600168,513.1520464
Severe_burn,92,25.781,1208.474009,22.25295391,40.56037383,1145.135278
Severe_burn,96,25.146,1144.742105,21.41487358,38.82222081,1083.930546
Severe_burn,100,20.447,730.3562079,15.57485287,26.99609388,687.2695029
Severe_burn,104,26.416,1274.073307,23.10224222,42.33120825,1208.18003
Severe_burn,108,31.369,1850.689148,30.09811137,57.24469564,1764.066419
Severe_burn,112,20.574,740.2472273,15.72401323,27.29126735,696.7067192
Severe_burn,116,20.5105,735.2927417,15.64937079,27.14350784,691.9793273
Severe_burn,120,19.558,663.1242582,14.5447787,24.96872888,623.1703202
Severe_burn,124,23.114,953.2544352,18.80987454,33.48211289,900.3311254
Severe_burn,128,28.956,1555.299223,26.60903944,49.73757767,1478.938517
Severe_burn,132,18.669,599.3820447,13.53965558,23.00988393,562.4812663
Severe_burn,136,18.8595,612.748693,13.7529121,23.42382967,575.2005712
Severe_burn,140,23.876,1022.848246,19.77285982,35.4447625,967.0038689
Severe_burn,144,19.8755,686.7336451,14.90982503,25.68496122,645.6697912
Severe_burn,148,20.1295,705.94248,15.20413747,26.26421644,663.9835062
Severe_burn,152,20.5105,735.2927417,15.64937079,27.14350784,691.9793273
Severe_burn,156,26.797,1314.332508,23.61714287,43.40931531,1246.893881
Severe_burn,160,26.162,1247.608994,22.76119004,41.61896522,1182.740741
Unburned,0,22.2885,880.8385488,17.7858018,31.41046198,831.0263836
Unburned,2,17.9705,551.7289007,12.76777087,21.51936802,517.1685237
Unburned,4,14.351,338.4726058,9.031445558,14.49717749,315.1321538
Unburned,6,13.081,276.7584,7.830925757,12.31998549,256.9567073
Unburned,8,17.7165,534.9276406,12.49104115,20.9880469,501.2051116
Unburned,10,21.209,790.7815283,16.47724817,28.78781062,744.9492564
Unburned,12,18.2245,568.8109146,13.04661819,22.05639897,533.4055884
Unburned,14,17.526,522.5105263,12.2848919,20.59331506,489.4116634
Unburned,16,19.812,681.9760977,14.83656233,25.54101725,641.1350304
Unburned,18,23.876,1022.848246,19.77285982,35.4447625,967.0038689
Unburned,20,20.701,750.2100922,15.87367101,27.58782195,706.2142493
Unburned,22,17.145,498.1477319,11.87621439,19.81355431,466.2838809
Unburned,24,21.717,832.5085292,17.0886734,30.00973471,784.8162255
Unburned,26,27.432,1382.935906,24.48410585,45.23204029,1312.901503
Unburned,28,18.161,564.5140531,12.97670859,21.92160701,529.3206245
Unburned,30,16.256,443.7337591,10.94165646,18.04477356,414.6860138
Unburned,32,18.669,599.3820447,13.53965558,23.00988393,562.4812663
Unburned,34,18.542,590.5592777,13.39813445,22.73568742,554.0879291
Unburned,36,18.8595,612.748693,13.7529121,23.42382967,575.2005712
Unburned,38,17.78,539.1016725,12.5600243,21.12034081,505.1703527
Unburned,40,17.399,514.3198258,12.14812812,20.33195521,481.6344693
Unburned,42,20.066,701.1134549,15.13037049,26.11888127,659.3788542
Unburned,44,26.416,1274.073307,23.10224222,42.33120825,1208.18003
Unburned,46,17.907,547.5022918,12.69838937,21.38600168,513.1520464
Unburned,48,17.526,522.5105263,12.2848919,20.59331506,489.4116634
Unburned,50,14.097,325.5929817,8.786564814,14.04956877,302.9779498
Unburned,52,32.893,2051.598637,32.37826615,62.21838618,1958.363827
Unburned,54,11.684,216.5422383,6.581279401,10.10340253,200.3673079
Unburned,56,24.13,1046.635167,20.09758275,36.10965309,989.8070053
Unburned,58,26.543,1287.417947,23.27343377,42.68927978,1221.010586
Unburned,60,21.59,821.9681847,16.93508604,29.70220421,774.7430625
Unburned,62,20.32,720.5369576,15.42619133,26.70230364,677.9025125
Unburned,64,19.939,691.5090472,14.98321409,25.82925339,650.2220079
Unburned,66,21.844,843.1213924,17.24274593,30.31862827,794.9604766
Unburned,68,28.448,1496.630441,25.89385423,48.2152819,1422.392972
Unburned,70,29.591,1630.350293,27.51257607,51.66902929,1551.316388
Unburned,72,26.289,1260.803676,22.93149398,41.97443621,1195.423439
Unburned,74,21.336,801.1047581,16.6293721,29.09124019,754.809663
Unburned,76,20.828,760.2448791,16.02382477,27.88575563,715.792181
Unburned,78,27.051,1341.547852,23.96261355,44.13453076,1273.073894
Unburned,80,30.353,1722.936459,28.61069518,54.02847076,1640.668145
Unburned,82,19.685,672.5145278,14.6904167,25.25417502,632.1178315
Unburned,84,20.828,760.2448791,16.02382477,27.88575563,715.792181
Unburned,86,17.399,514.3198258,12.14812812,20.33195521,481.6344693
Unburned,88,14.478,345.0136432,9.15476792,14.72324532,321.3072471
Unburned,90,29.464,1615.18732,27.33102395,51.28020555,1536.689708
Unburned,92,22.479,897.2760307,18.02034094,31.88347466,846.7509803
Unburned,94,28.575,1511.183528,26.07201008,48.59394493,1436.416564
Unburned,96,22.4155,891.7786441,17.94204164,31.72546555,841.4915651
Unburned,98,16.002,428.809154,10.67960042,17.55253154,400.54868
Unburned,100,20.828,760.2448791,16.02382477,27.88575563,715.792181
Unburned,102,17.653,530.7711129,12.42219122,20.8561111,497.2569247
Unburned,104,18.796,608.2754634,13.68169689,23.28549468,570.9435472
Unburned,106,17.526,522.5105263,12.2848919,20.59331506,489.4116634
Unburned,108,23.749,1011.06539,19.61119445,35.11431424,955.7110385
Unburned,110,20.32,720.5369576,15.42619133,26.70230364,677.9025125
Unburned,112,22.479,897.2760307,18.02034094,31.88347466,846.7509803
Unburned,114,20.955,770.3516637,16.17447314,28.18506633,725.4406017
Unburned,116,14.478,345.0136432,9.15476792,14.72324532,321.3072471
Unburned,118,19.558,663.1242582,14.5447787,24.96872888,623.1703202
Unburned,120,21.082,780.5305218,16.32561473,28.485752,735.159598
Unburned,122,26.924,1327.902551,23.7896585,43.77127629,1259.946762
Unburned,124,20.574,740.2472273,15.72401323,27.29126735,696.7067192
Unburned,126,30.734,1770.265984,29.16537932,55.22516816,1686.370169
Unburned,128,30.55,1747.322254,28.89703447,54.64582611,1664.213255
Unburned,130,24.5,1081.814107,20.57390991,37.08769926,1023.544113
Unburned,132,18.6,594.5798129,13.46270151,22.86073542,557.9125595
Unburned,134,26.4,1272.397414,23.0807062,42.28618901,1206.56883
Unburned,136,17.15,498.4633909,11.88154619,19.82370339,466.5834398
Unburned,138,23.9,1025.083207,19.80346297,35.50735911,969.1460858
Unburned,140,17.6,527.315279,12.36482808,20.74626586,493.9746359
Unburned,142,20.7,750.1313636,15.87249066,27.58548149,706.139112
Unburned,144,29.75,1649.441697,27.74046661,52.15760613,1569.735232
Unburned,146,38.95,2961.829867,41.99967092,83.72087955,2841.635229
Unburned,148,32.65,2018.814466,32.01079893,61.41339719,1926.639905
Unburned,150,31.5,1867.520517,30.29181047,57.66520423,1780.333069
Unburned,152,29.75,1649.441697,27.74046661,52.15760613,1569.735232
Unburned,154,29.75,1649.441697,27.74046661,52.15760613,1569.735232
Unburned,156,30.7,1766.014214,29.11572842,55.1179177,1682.263905
Unburned,158,21.4,806.3344078,16.70621842,29.24466846,759.8055235
Unburned,160,41.5,3399.31354,46.30626692,93.58403392,3267.590205
Unburned,162,18.55,591.112959,13.40703379,22.75291786,554.6146104
Unburned,164,17.2,501.6259166,11.9349103,19.92531727,469.584807
Unburned,166,25.35,1165.013497,21.68288537,39.37704442,1103.39312
Moderate_burn,0,22.05,860.4903593,17.49368725,30.82256185,811.5663185
Moderate_burn,2,5.45,41.30782836,2.034673686,2.647338587,37.35576509
Moderate_burn,4,19.5,658.8594836,14.47843612,24.83883263,619.1072106
Moderate_burn,6,18.05,557.0452194,12.85482086,21.68684152,522.2211388
Moderate_burn,8,24.25,1057.975794,20.25163874,36.42562378,1000.68114
Moderate_burn,10,17.4,514.3840468,12.14920291,20.33400754,481.6954414
Moderate_burn,12,24.4,1072.24438,20.44478756,36.82225289,1014.365083
Moderate_burn,14,9.45,136.5616144,4.747302284,6.960060024,125.5572105
Moderate_burn,16,19.1,629.8511072,14.02380449,23.95095481,591.4803104
Moderate_burn,18,19.75,677.348151,14.76515232,25.40080976,636.7242215
Moderate_burn,20,11.35,203.3194422,6.293924383,9.601666126,187.9682081
Moderate_burn,22,17.5,520.8280037,12.25684936,20.53969132,487.8139441
Moderate_burn,24,17.05,492.1707098,11.77506962,19.62114715,460.6122118
Moderate_burn,26,20.3,718.9971549,15.40282562,26.65616367,676.4337904
Moderate_burn,28,10.15,159.4958862,5.29930042,7.890718757,146.9588334
Moderate_burn,30,14.5,346.1536049,9.176190342,14.76255967,322.3835994
Moderate_burn,32,19.45,655.1948704,14.42132959,24.72708734,615.6161737
Moderate_burn,34,12.95,270.7725117,7.710534074,12.10412381,251.3230262
Moderate_burn,36,24.65,1096.254782,20.76812681,37.48740723,1037.397352
Moderate_burn,38,13.75,308.4325826,8.455854505,13.4478682,286.7944629
Moderate_burn,40,18.1,560.4029141,12.90967536,21.79245702,525.4126272
Moderate_burn,42,15.25,386.2334499,9.916910248,16.12971033,360.2570997
Moderate_burn,44,13.5,296.3794002,8.220358522,13.02141219,275.4348583
Moderate_burn,46,22.15,868.9908497,17.61596077,31.06847852,819.6950273
Moderate_burn,48,7.85,91.26621466,3.568090466,5.024888949,83.44504756
Moderate_burn,50,16.25,443.3780301,10.93544052,18.03307824,414.348972
Moderate_burn,52,13.1,277.63245,7.848441359,12.35143003,257.7794706
Moderate_burn,54,18.15,563.7715015,12.96461164,21.89829339,528.6147351
Moderate_burn,56,12.15,235.7443992,6.989647649,10.8217358,218.3918125
Moderate_burn,58,17.6,527.315279,12.36482808,20.74626586,493.9746359
Moderate_burn,60,14.05,323.2392886,8.741511298,13.96740693,300.7575354
Moderate_burn,62,6.75,65.74615042,2.828192075,3.854579478,59.83968575
Moderate_burn,64,10.8,182.521582,5.830625134,8.799556684,168.4888039
Moderate_burn,66,15.25,386.2334499,9.916910248,16.12971033,360.2570997
Moderate_burn,68,5.65,44.67203086,2.15074113,2.820317948,40.44190637
Moderate_burn,70,9.95,152.7470877,5.139421613,7.619692495,140.6563218
Moderate_burn,72,20.75,754.073256,15.93154566,27.70260946,709.9013257
Moderate_burn,74,11.7,217.1869607,6.595157448,10.12771365,200.9721415
Moderate_burn,76,9.8,147.7886779,5.020642947,7.419104996,136.02825
Moderate_burn,78,9.4,134.9967697,4.708692822,6.895514658,124.0986661
Moderate_burn,80,15.9,422.8932951,10.57499304,17.35651121,394.9467536
Moderate_burn,82,13.4,291.6306624,8.126814317,12.85248893,270.9611192
Moderate_burn,84,7.9,92.5338162,3.603134172,5.081233896,84.62017462
Moderate_burn,86,22.15,868.9908497,17.61596077,31.06847852,819.6950273
Moderate_burn,88,5.45,41.30782836,2.034673686,2.647338587,37.35576509
Moderate_burn,90,9.8,147.7886779,5.020642947,7.419104996,136.02825
Moderate_burn,92,12.85,266.2506386,7.619072729,11.94045088,247.068359
Moderate_burn,94,5.65,44.67203086,2.15074113,2.820317948,40.44190637
Moderate_burn,96,7.8,90.00804427,3.533166935,4.968814753,82.278887
Moderate_burn,98,18.7,601.546358,13.57427915,23.07702861,564.5404983
Moderate_burn,100,8.5,108.4843721,4.032907673,5.778342696,99.42522849
Moderate_burn,102,7.75,88.75929463,3.498363933,4.913011732,81.12168133
Moderate_burn,104,7.15,74.50525913,3.090262872,4.264685437,67.92939051
Moderate_burn,106,19.7,673.6283212,14.70765158,25.28798136,633.1792239
Moderate_burn,108,13.75,308.4325826,8.455854505,13.4478682,286.7944629
Moderate_burn,110,18,553.6984122,12.80004825,21.58144704,519.040264
Moderate_burn,112,13.15,279.9396911,7.894600517,12.43434369,259.9515013
Moderate_burn,114,7.9,92.5338162,3.603134172,5.081233896,84.62017462
Moderate_burn,116,10.95,188.0737097,5.955746639,9.015323448,173.6860917
Moderate_burn,118,10.35,166.4024201,5.460887402,8.165814065,153.4124722
Moderate_burn,120,21.35,802.2471747,16.64617162,29.12477293,755.90097
Moderate_burn,122,5.4,40.48895226,2.006010779,2.604831957,36.60508745
Moderate_burn,124,4.4,25.94866287,1.463606622,1.81793259,23.31553863
Moderate_burn,126,13.05,275.335511,7.80237712,12.26875535,255.6173863
Moderate_burn,128,11.7,217.1869607,6.595157448,10.12771365,200.9721415
Moderate_burn,130,23.15,956.4828236,18.85498994,33.5737518,903.4225549
Moderate_burn,132,11.1,193.7157322,6.081795981,9.233337101,178.9697051
Moderate_burn,134,12.25,239.9799478,7.078397956,10.97864673,222.3703944
Moderate_burn,136,11.05,191.8250566,6.039676801,9.160416691,177.1988942
Moderate_burn,138,12.9,268.5064378,7.664755604,12.02216741,249.1907348
Moderate_burn,140,7.95,93.81085921,3.638297702,5.137849176,85.8042797
Moderate_burn,142,9.05,124.3147609,4.441538826,6.450971397,114.1486836
Moderate_burn,144,15.85,420.0095582,10.52384682,17.26076921,392.2164382
Moderate_burn,146,15.25,386.2334499,9.916910248,16.12971033,360.2570997
Moderate_burn,148,8.65,112.686478,4.142979484,5.958621146,103.3307708
Moderate_burn,150,4.5,27.24695074,1.515122998,1.891116993,24.49863302
Moderate_burn,152,23.25,965.4814867,18.98050904,33.82886998,912.0402262
Moderate_burn,154,15.3,388.9898185,9.967004675,16.22270298,362.8638015
Moderate_burn,156,19.2,637.0371371,14.1369856,24.17161907,598.3225072
Moderate_burn,158,18.6,594.5798129,13.46270151,22.86073542,557.9125595
Moderate_burn,160,15.85,420.0095582,10.52384682,17.26076921,392.2164382
Moderate_burn,162,6.45,59.5630622,2.637038397,3.558784492,54.13801055
Moderate_burn,164,10.9,186.2130226,5.913936088,8.943151168,171.9440825
Moderate_burn,166,27.85,1429.12502,25.06075152,46.44946188,1357.368623
Moderate_burn,168,26.9,1325.332368,23.75702341,43.70277505,1257.474388
Moderate_burn,170,14,320.7454739,8.693671178,13.88022861,298.4051781
Moderate_burn,172,18.95,619.1545067,13.85463144,23.62159369,581.2975195
Moderate_burn,174,13.85,313.3265285,8.550703777,13.6201053,291.408564
Moderate_burn,176,19.15,633.4386226,14.0803552,24.06117801,594.8960381
Moderate_burn,178,21.7,831.0934146,17.06808631,29.96849015,783.4637302
Moderate_burn,180,15.55,402.9305039,10.21879969,16.69111419,376.051408
Moderate_burn,182,8.6,111.2761985,4.106173549,5.898263407,102.0197932
Moderate_burn,184,24.25,1057.975794,20.25163874,36.42562378,1000.68114
Moderate_burn,186,6.25,55.62350202,2.512227731,3.367261544,50.5094056
Moderate_burn,188,13.95,318.26208,8.645923116,13.79328543,296.0629019
Moderate_burn,190,5.95,49.98593348,2.329026375,3.088575295,45.32307355
Moderate_burn,192,19.7,673.6283212,14.70765158,25.28798136,633.1792239
Moderate_burn,194,6.75,65.74615042,2.828192075,3.854579478,59.83968575
Moderate_burn,196,20.8,758.0263008,15.99067746,27.81995106,713.6744568
Moderate_burn,198,17.7,533.8459152,12.47313819,20.95372992,500.1775653
Colville_w1,2,2.8,9.720114361,0.729900825,0.821934409,8.615873275
Colville_w1,4,4.35,25.31232973,1.438083386,1.781807639,22.73596225
Colville_w1,6,3.55,16.27751977,1.05177341,1.246962632,14.53166789
Colville_w1,8,4.55,27.90893862,1.541114521,1.928174743,25.10218741
Colville_w1,10,4.95,33.51522527,1.754545071,2.235701967,30.22113413
Colville_w1,12,21.5,814.5425142,16.82653906,29.48509551,767.6475934
Colville_w1,14,9.35,133.4416539,4.670193962,6.831228409,122.6494214
Colville_w1,16,10.65,177.0591357,5.706437382,8.586044377,163.3776008
Colville_w1,18,4.8,31.34796689,1.673374318,2.118085942,28.2407446
Colville_w1,20,5.65,44.67203086,2.15074113,2.820317948,40.44190637
Colville_w1,22,13.2,282.2572409,7.940854429,12.5174961,262.1334861
Colville_w1,24,19.35,647.8987253,14.30735398,24.50424799,608.6664204
Colville_w1,26,10.9,186.2130226,5.913936088,8.943151168,171.9440825
Colville_w1,28,14.55,348.7519763,9.224942866,14.8520783,324.8371657
Colville_w1,30,21.35,802.2471747,16.64617162,29.12477293,755.90097
Colville_w1,32,9.1,125.8116929,4.479368286,6.513695788,115.5423419
Colville_w1,34,8.3,103.0153784,3.887768669,5.541690974,94.34535724
Colville_w1,36,11.2,197.5271266,6.166341473,9.379924129,182.5401905
Colville_w1,38,6.05,51.82902158,2.389552865,3.180318243,47.01779028
Colville_w1,40,12.65,257.3300508,7.437300618,11.6159881,238.6778542
Colville_w1,42,11.25,199.4478609,6.208767363,9.453590204,184.3398824
Colville_w1,44,15.35,391.7567687,10.01718747,16.31592575,365.4807675
Colville_w1,46,59.75,7503.615901,81.15188978,177.4993421,7292.336488
Colville_w1,48,18.45,584.212063,13.29594103,22.53794154,548.0507238
Colville_w1,50,16.2,440.4196089,10.88368919,17.93574418,411.5461082
Colville_w1,52,6.5,60.57071402,2.668571145,3.607376664,55.06666965
Colville_w1,54,12.4,246.4096646,7.212257207,11.21583443,228.4118789
Colville_w1,56,10,154.4195291,5.179230321,7.687066513,142.2178146
Colville_w1,58,3.9,19.96657802,1.21557651,1.470861309,17.87552517
Colville_w1,60,5.1,35.76087412,1.837053453,2.356044708,32.27502562
Colville_w1,62,2.75,9.346975155,0.709934279,0.796331668,8.280636297
Colville_w1,64,6.2,54.66131202,2.481357549,3.320094978,49.62369373
Colville_w1,66,6.65,63.64849249,2.763954087,3.754852052,57.90448198
Colville_w1,68,10.55,173.4672211,5.624167273,8.444959111,160.0178368
Colville_w1,70,16,428.6927304,10.67754582,17.54867889,400.4384241
Colville_w1,72,9.1,125.8116929,4.479368286,6.513695788,115.5423419
Colville_w1,74,9.9,151.0844711,5.099720648,7.552574026,139.1042365
Colville_w1,76,11.25,199.4478609,6.208767363,9.453590204,184.3398824
Colville_w1,78,15.75,414.2740174,10.42181531,17.06996979,386.7868143
Colville_w1,80,18.6,594.5798129,13.46270151,22.86073542,557.9125595
Colville_w1,82,13.55,298.7692992,8.267271126,13.10622978,277.6867349
Colville_w1,84,11.4,205.2703045,6.3366551,9.676075439,189.7968592
Colville_w1,86,11.4,205.2703045,6.3366551,9.676075439,189.7968592
Colville_w1,88,7.9,92.5338162,3.603134172,5.081233896,84.62017462
Colville_w1,90,11.1,193.7157322,6.081795981,9.233337101,178.9697051
