MATLAB ID,Garden,Source,Cluster,Tussock,OTC (Y/N),TAG#,2016 NumOld,2016 NumNew,2016 LL1 (mm),2016 LL1 (cm),2016 LL2 (mm),2016 LL2 (cm),2016 Total Leaf Count,2016 LL1+LL2,2016 Index,2016 Leaf Area,2016 Stage Class,2016 Comment,Garden,Pop,Clstr,Tussock,OTC (Y/N),TAG#,2017 NumOld,2017 NumNew,2017 LL1 (mm),2017 LL1 (cm),2017 LL2 (mm),2017 LL2 (cm),2017 Total Leaf Count,2017 LL1+LL2,2017 Index,2017 Leaf Area,2017 Stage Class,2017 Comment,2017 Flower (y/n),2017 Type (1-3) 1=dead,2017 # S0 (current yr new),2017 # S1 (last yr new)?
1119,SAG,TL,19,B,N,5575,2,1,77,7.7,53,5.3,3,13,39,191.5380479,2,,SAG,TL,19,B,N,5575,1,1,91,9.1,41,4.1,2,13.2,26.4,128.7915722,2,,n,2,0,0
1120,SAG,TL,19,B,N,5576,1,1,125,12.5,48,4.8,2,17.3,34.6,169.8287978,2,,SAG,TL,19,B,N,5576,1,2,113,11.3,102,10.2,3,21.5,64.5,313.0797166,3,,n,3,1,0
1121,SAG,TL,19,C,N,5203,1,1,240,24,175,17.5,2,41.5,83,396.6947799,4,,SAG,TL,19,C,N,5203,1,3,171,17.1,180,18,4,35.1,140.4,631.7096904,5,,n,2,0,0
1122,SAG,TL,19,C,N,5208,1,2,205,20.5,102,10.2,3,30.7,92.1,436.4166751,4,,SAG,TL,19,C,N,5208,2,1,63,6.3,89,8.9,3,15.2,45.6,223.6950218,3,check carefully in lab,n,2,0,0
1123,SAG,TL,19,C,N,5209,0,2,225,22.5,80,8,2,30.5,61,296.8290887,3,,SAG,TL,19,C,N,5209,1,2,98,9.8,164,16.4,3,26.2,78.6,377.1556696,4,,n,2,0,0
1124,SAG,TL,19,C,N,5213,1,2,191,19.1,168,16.8,3,35.9,107.7,502.3517496,5,,SAG,TL,19,C,N,5213,1,3,149,14.9,142,14.2,4,29.1,116.4,537.9383438,5,,n,3,1,0
1125,SAG,TL,19,C,N,5219,0,3,189,18.9,181,18.1,3,37,111,515.9499887,5,,SAG,TL,19,C,N,5219,1,3,131,13.1,116,11.6,4,24.7,98.8,465.0691526,4,,n,2,0,0
1126,SAG,TL,19,C,N,5241,2,1,121,12.1,120,12,3,24.1,72.3,348.8014035,4,,SAG,TL,19,C,N,5241,1,2,106,10.6,65,6.5,3,17.1,51.3,251.0740084,3,,n,2,0,0
1127,SAG,TL,19,C,N,5244,1,2,170,17,150,15,3,32,96,453.1561862,4,,SAG,TL,19,C,N,5244,2,2,132,13.2,121,12.1,4,25.3,101.2,475.2103199,5,,n,3,1,0
1128,SAG,TL,19,C,N,5245,0,3,164,16.4,142,14.2,3,30.6,91.8,435.1219585,4,,SAG,TL,19,C,N,5245,2,3,100,10,111,11.1,5,21.1,105.5,493.21844,5,,n,3,1,1
1129,SAG,TL,19,C,N,5246,1,1,160,16,80,8,2,24,48,235.2674054,3,,SAG,TL,19,C,N,5246,1,2,139,13.9,70,7,3,20.9,62.7,304.7394012,3,,n,2,0,0
1130,SAG,TL,19,C,N,5247,1,1,163,16.3,100,10,2,26.3,52.6,257.2673359,3,,SAG,TL,19,C,N,5247,1,1,120,12,41,4.1,2,16.1,32.2,157.8959199,2,,n,2,0,0
1131,SAG,TL,19,C,N,5251,2,1,176,17.6,168,16.8,3,34.4,103.2,483.6119714,5,,SAG,TL,19,C,N,5251,1,2,138,13.8,120,12,3,25.8,77.4,371.7891578,4,,n,2,0,0
1132,SAG,TL,19,C,N,5254,0,2,210,21,43,4.3,2,25.3,50.6,247.7312931,3,,SAG,TL,19,C,N,5254,1,1,85,8.5,11,1.1,2,9.6,19.2,92.13743727,2,,n,2,0,0
1133,SAG,TL,19,C,N,5263,1,2,182,18.2,132,13.2,3,31.4,94.2,445.4514438,4,,SAG,TL,19,C,N,5263,2,2,137,13.7,114,11.4,4,25.1,100.4,471.8371048,5,some leaves outside tag,n,2,0,0
1134,SAG,TL,19,C,N,5267,1,2,210,21,112,11.2,3,32.2,96.6,455.7163629,4,,SAG,TL,19,C,N,5267,1,3,125,12.5,142,14.2,4,26.7,106.8,498.6219532,5,,n,3,1,2
1135,SAG,TL,19,C,N,5273,1,2,177,17.7,88,8.8,3,26.5,79.5,381.1699606,4,,SAG,TL,19,C,N,5273,1,2,113,11.3,135,13.5,3,24.8,74.4,358.302259,4,,n,2,0,1
1136,SAG,TL,19,C,N,5275,2,2,141,14.1,99,9.9,4,24,96,453.1561862,4,,SAG,TL,19,C,N,5275,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1137,SAG,TL,19,C,N,5284,1,2,203,20.3,115,11.5,3,31.8,95.4,450.5919741,4,,SAG,TL,19,C,N,5284,1,2,115,11.5,70,7,3,18.5,55.5,271.014955,3,,n,2,0,0
1138,SAG,TL,19,C,N,5306,0,2,210,21,114,11.4,2,32.4,64.8,314.4662382,3,,SAG,TL,19,C,N,5306,1,2,90,9,68,6.8,3,15.8,47.4,232.3803626,3,,n,2,0,0
1139,SAG,TL,19,A,N,7294,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1140,SAG,TL,19,A,N,7295,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1141,SAG,TL,19,A,N,7296,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1142,SAG,TL,19,A,N,7297,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1143,SAG,TL,19,A,N,7298,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1144,SAG,TL,19,A,N,7299,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1145,SAG,TL,19,B,N,7300,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1146,SAG,TL,19,B,N,7301,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1147,SAG,TL,19,B,N,7302,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1148,SAG,TL,19,B,N,7303,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1149,SAG,TL,19,B,N,7304,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1150,SAG,TL,19,C,N,7305,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1151,SAG,TL,19,C,N,7306,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1152,SAG,TL,19,C,N,7307,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1153,SAG,TL,19,C,N,7308,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1154,SAG,TL,20,A,Y,518,0,4,170,17,162,16.2,4,33.2,132.8,602.7140005,5,,SAG,TL,20,A,Y,518,2,2,154,15.4,100,10,4,25.4,101.6,476.8942372,5,flowering bud,n,3,1,1
1155,SAG,TL,20,A,Y,535,1,2,168,16.8,105,10.5,3,27.3,81.9,391.8303474,4,,SAG,TL,20,A,Y,535,1,3,173,17.3,101,10.1,4,27.4,109.6,510.1959473,5,,n,2,0,0
1156,SAG,TL,20,A,Y,545,1,3,152,15.2,105,10.5,4,25.7,102.8,481.9352281,5,,SAG,TL,20,A,Y,545,2,1,119,11.9,58,5.8,3,17.7,53.1,259.6443407,3,,n,2,0,0
1157,SAG,TL,20,A,Y,550,1,2,157,15.7,75,7.5,3,23.2,69.6,336.5133809,4,,SAG,TL,20,A,Y,550,1,3,133,13.3,130,13,4,26.3,105.2,491.9687852,5,,n,3,1,0
1158,SAG,TL,20,A,Y,559,1,3,150,15,115,11.5,4,26.5,106,495.2989562,5,,SAG,TL,20,A,Y,559,2,2,140,14,125,12.5,4,26.5,106,495.2989562,5,,n,2,0,0
1159,SAG,TL,20,A,Y,560,1,2,138,13.8,88,8.8,3,22.6,67.8,328.2759678,3,,SAG,TL,20,A,Y,560,1,2,155,15.5,110,11,3,26.5,79.5,381.1699606,4,,n,2,0,0
1160,SAG,TL,20,A,Y,561,1,2,121,12.1,111,11.1,3,23.2,69.6,336.5133809,4,,SAG,TL,20,A,Y,561,1,1,135,13.5,70,7,2,20.5,41,201.3341487,2,,n,2,0,0
1161,SAG,TL,20,A,Y,564,1,2,110,11,49,4.9,3,15.9,47.7,233.8243884,3,,SAG,TL,20,A,Y,564,1,2,131,13.1,50,5,3,18.1,54.3,265.3377186,3,,n,2,0,0
1162,SAG,TL,20,A,Y,565,0,3,128,12.8,120,12,3,24.8,74.4,358.302259,4,,SAG,TL,20,A,Y,565,2,2,168,16.8,120,12,4,28.8,115.2,533.0802904,5,,n,2,0,0
1163,SAG,TL,20,A,Y,568,1,2,153,15.3,109,10.9,3,26.2,78.6,377.1556696,4,,SAG,TL,20,A,Y,568,1,2,129,12.9,61,6.1,3,19,57,278.0888015,3,,n,2,0,0
1164,SAG,TL,20,A,Y,572,1,3,155,15.5,105,10.5,4,26,104,486.9600774,5,,SAG,TL,20,A,Y,572,1,2,151,15.1,100,10,3,25.1,75.3,362.3589215,4,,n,2,0,0
1165,SAG,TL,20,A,Y,573,1,3,202,20.2,112,11.2,4,31.4,125.6,574.6471626,5,,SAG,TL,20,A,Y,573,1,1,107,10.7,106,10.6,2,21.3,42.6,209.1387463,3,,n,2,0,0
1166,SAG,TL,20,A,Y,578,1,2,90,9,52,5.2,3,14.2,42.6,209.1387463,3,,SAG,TL,20,A,Y,578,1,2,67,6.7,25,2.5,3,9.2,27.6,134.8440994,2,,n,2,0,0
1167,SAG,TL,20,A,Y,579,1,2,145,14.5,102,10.2,3,24.7,74.1,356.9480204,4,,SAG,TL,20,A,Y,579,1,4,153,15.3,119,11.9,5,27.2,136,615.0016262,5,may be bud or S1,n,3,3,1
1168,SAG,TL,20,A,Y,581,1,3,155,15.5,145,14.5,4,30,120,552.415655,5,,SAG,TL,20,A,Y,581,1,3,154,15.4,108,10.8,4,26.2,104.8,490.3010094,5,,n,3,1,1
1169,SAG,TL,20,A,Y,588,1,1,154,15.4,71,7.1,2,22.5,45,220.7918375,3,,SAG,TL,20,A,Y,588,0,2,132,13.2,110,11,2,24.2,48.4,237.1898587,3,,n,2,0,0
1170,SAG,TL,20,A,Y,589,1,2,112,11.2,112,11.2,3,22.4,67.2,325.5220926,3,,SAG,TL,20,A,Y,589,1,3,116,11.6,102,10.2,4,21.8,87.2,415.143307,4,,n,2,0,0
1171,SAG,TL,20,A,Y,598,1,2,111,11.1,47,4.7,3,15.8,47.4,232.3803626,3,,SAG,TL,20,A,Y,598,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1172,SAG,TL,20,B,Y,3201,1,2,135,13.5,68,6.8,3,20.3,60.9,296.3627674,3,,SAG,TL,20,B,Y,3201,2,2,116,11.6,85,8.5,4,20.1,80.4,385.175172,4,,n,2,0,0
1173,SAG,TL,20,B,Y,3202,1,2,160,16,84,8.4,3,24.4,73.2,352.8792518,4,,SAG,TL,20,B,Y,3202,1,3,133,13.3,126,12.6,4,25.9,103.6,485.2869211,5,,n,2,0,0
1174,SAG,TL,20,B,Y,3223,1,2,114,11.4,31,3.1,3,14.5,43.5,213.5162218,3,,SAG,TL,20,B,Y,3223,0,1,48,4.8,,0,1,4.8,4.8,17.08588143,2,,n,2,0,0
1175,SAG,TL,20,B,Y,3226,1,3,133,13.3,78,7.8,4,21.1,84.4,402.8662594,4,,SAG,TL,20,B,Y,3226,1,3,141,14.1,125,12.5,4,26.6,106.4,496.9613514,5,S1 trapped in tag,n,3,2,1
1176,SAG,TL,20,B,Y,3227,0,2,164,16.4,126,12.6,2,29,58,282.7906874,3,,SAG,TL,20,B,Y,3227,1,1,110,11,76,7.6,2,18.6,37.2,182.683221,2,,n,2,0,0
1177,SAG,TL,20,B,Y,3231,1,2,190,19,90,9,3,28,84,401.1052214,4,,SAG,TL,20,B,Y,3231,1,1,55,5.5,47,4.7,2,10.2,20.4,98.28681361,2,,n,2,0,0
1178,SAG,TL,20,B,Y,3245,1,3,150,15,90,9,4,24,96,453.1561862,4,,SAG,TL,20,B,Y,3245,2,3,106,10.6,75,7.5,5,18.1,90.5,429.499862,4,,n,2,0,1
1179,SAG,TL,20,B,Y,3256,1,2,224,22.4,120,12,3,34.4,103.2,483.6119714,5,,SAG,TL,20,B,Y,3256,1,3,190,19,152,15.2,4,34.2,136.8,618.0555976,5,flower bud,n,3,2,2
1180,SAG,TL,20,B,Y,3261,0,2,236,23.6,130,13,2,36.6,73.2,352.8792518,4,,SAG,TL,20,B,Y,3261,1,2,260,26,166,16.6,3,42.6,127.8,583.2847926,5,may be flower S1,n,2,0,0
1181,SAG,TL,20,B,Y,3262,0,2,197,19.7,15,1.5,2,21.2,42.4,208.1647409,3,,SAG,TL,20,B,Y,3262,1,1,60,6,30,3,2,9,18,85.9719194,2,,n,2,0,0
1182,SAG,TL,20,B,Y,3267,1,2,185,18.5,72,7.2,3,25.7,77.1,370.4450077,4,,SAG,TL,20,B,Y,3267,1,2,191,19.1,125,12.5,3,31.6,94.8,448.0237266,4,,n,2,0,0
1183,SAG,TL,20,B,Y,3277,0,2,184,18.4,102,10.2,2,28.6,57.2,279.0300754,3,,SAG,TL,20,B,Y,3277,2,2,175,17.5,72,7.2,4,24.7,98.8,465.0691526,4,,n,2,0,0
1184,SAG,TL,20,B,Y,3288,0,3,84,8.4,58,5.8,3,14.2,42.6,209.1387463,3,,SAG,TL,20,B,Y,3288,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1185,SAG,TL,20,B,Y,3295,1,2,198,19.8,158,15.8,3,35.6,106.8,498.6219532,5,,SAG,TL,20,B,Y,3295,1,3,139,13.9,110,11,4,24.9,99.6,468.4567157,5,,n,3,2,2
1186,SAG,TL,20,B,Y,3298,1,2,200,20,89,8.9,3,28.9,86.7,412.9574225,4,,SAG,TL,20,B,Y,3298,1,2,190,19,170,17,3,36,108,503.5929974,5,,n,2,0,0
1187,SAG,TL,20,B,Y,3367,1,3,218,21.8,124,12.4,4,34.2,136.8,618.0555976,5,,SAG,TL,20,B,Y,3367,1,1,90,9,49,4.9,2,13.9,27.8,135.8512846,2,,n,2,0,0
1188,SAG,TL,20,C,Y,3454,0,3,181,18.1,134,13.4,3,31.5,94.5,446.7380896,4,,SAG,TL,20,C,Y,3454,1,2,178,17.8,121,12.1,3,29.9,89.7,426.0306945,4,flower bud,n,3,1,2
1189,SAG,TL,20,C,Y,3455,1,2,128,12.8,100,10,3,22.8,68.4,331.0258075,3,,SAG,TL,20,C,Y,3455,1,3,83,8.3,68,6.8,4,15.1,60.4,294.0294792,3,,n,2,0,0
1190,SAG,TL,20,C,Y,3456,1,4,125,12.5,85,8.5,5,21,105,491.1351215,5,,SAG,TL,20,C,Y,3456,2,3,140,14,133,13.3,5,27.3,136.5,616.911199,5,,n,3,2,0
1191,SAG,TL,20,C,Y,3469,0,3,120,12,113,11.3,3,23.3,69.9,337.8827521,4,,SAG,TL,20,C,Y,3469,1,2,106,10.6,70,7,3,17.6,52.8,258.2184741,3,,n,2,0,0
1192,SAG,TL,20,C,Y,3470,1,2,121,12.1,114,11.4,3,23.5,70.5,340.618468,4,,SAG,TL,20,C,Y,3470,2,3,114,11.4,106,10.6,5,22,110,511.842201,5,,n,2,0,0
1193,SAG,TL,20,C,Y,3471,1,2,135,13.5,60,6,3,19.5,58.5,285.1374268,3,,SAG,TL,20,C,Y,3471,1,2,121,12.1,52,5.2,3,17.3,51.9,253.9348212,3,,n,2,0,0
1194,SAG,TL,20,C,Y,3472,1,2,126,12.6,66,6.6,3,19.2,57.6,280.9112782,3,,SAG,TL,20,C,Y,3472,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1195,SAG,TL,20,C,Y,3473,1,3,147,14.7,99,9.9,4,24.6,98.4,463.3726807,4,,SAG,TL,20,C,Y,3473,1,3,120,12,101,10.1,4,22.1,88.4,420.3779963,4,,n,2,0,2
1196,SAG,TL,20,C,Y,3474,1,2,140,14,115,11.5,3,25.5,76.5,367.753681,4,,SAG,TL,20,C,Y,3474,1,2,106,10.6,72,7.2,3,17.8,53.4,261.0691984,3,,n,3,1,0
1197,SAG,TL,20,C,Y,3475,1,3,120,12,82,8.2,4,20.2,80.8,386.9523515,4,,SAG,TL,20,C,Y,3475,1,2,67,6.7,53,5.3,3,12,36,176.7598262,2,,n,2,0,0
1198,SAG,TL,20,C,Y,3476,0,3,121,12.1,115,11.5,3,23.6,70.8,341.9848127,4,,SAG,TL,20,C,Y,3476,1,3,119,11.9,106,10.6,4,22.5,90,427.332473,4,,n,2,0,2
1199,SAG,TL,20,C,Y,3477,1,3,86,8.6,74,7.4,4,16,64,310.7666054,3,,SAG,TL,20,C,Y,3477,2,3,77,7.7,64,6.4,5,14.1,70.5,340.618468,4,,n,2,0,0
1200,SAG,TL,20,C,Y,3478,1,3,144,14.4,132,13.2,4,27.6,110.4,513.4866612,5,,SAG,TL,20,C,Y,3478,1,4,120,12,88,8.8,5,20.8,104,486.9600774,5,,n,2,0,0
1201,SAG,TL,20,C,Y,3479,0,2,115,11.5,110,11,2,22.5,45,220.7918375,3,,SAG,TL,20,C,Y,3479,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1202,SAG,TL,20,C,Y,3480,1,1,95,9.5,40,4,2,13.5,27,131.8198535,2,,SAG,TL,20,C,Y,3480,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1203,SAG,TL,20,C,Y,3481,0,3,130,13,61,6.1,3,19.1,57.3,279.5005443,3,,SAG,TL,20,C,Y,3481,1,1,84,8.4,31,3.1,2,11.5,23,111.5550879,2,,n,2,0,0
1204,SAG,TL,20,C,Y,3482,1,3,101,10.1,101,10.1,4,20.2,80.8,386.9523515,4,,SAG,TL,20,C,Y,3482,2,3,111,11.1,111,11.1,5,22.2,111,515.9499887,5,,n,3,1,0
1205,SAG,TL,20,C,Y,3561,1,3,126,12.6,121,12.1,4,24.7,98.8,465.0691526,4,,SAG,TL,20,C,Y,3561,2,2,105,10.5,79,7.9,4,18.4,73.6,354.6887143,4,,n,3,1,2
1206,SAG,TL,20,A,Y,7309,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1207,SAG,TL,20,A,Y,7310,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1208,SAG,TL,20,A,Y,7311,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1209,SAG,TL,20,B,Y,7312,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1210,SAG,TL,20,B,Y,7313,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1211,SAG,TL,20,B,Y,7314,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1212,SAG,TL,20,B,Y,7315,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1213,SAG,TL,20,B,Y,7316,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1214,SAG,TL,20,B,Y,7317,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1215,SAG,TL,20,C,Y,7318,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,0,0
1216,SAG,TL,20,C,Y,7319,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1217,SAG,TL,20,C,Y,7320,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1218,SAG,TL,20,C,Y,7321,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1219,SAG,TL,20,C,Y,7322,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1220,SAG,TL,20,C,Y,7323,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,,,,0,0
1221,SAG,TL,20,C,Y,7324,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,3,,,,0,0
1222,SAG,TL,20,C,Y,7325,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,4,,,,0,0
1223,TL,CF,11,A,N,1,0,1,108,10.8,,0,1,10.8,10.8,48.63983991,2,,TL,CF,11,A,N,1,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1224,TL,CF,11,A,N,3,1,1,105,10.5,45,4.5,2,15,30,146.900729,2,,TL,CF,11,A,N,3,1,2,149,14.9,67,6.7,3,21.6,64.8,314.4662382,3,,n,2,0,0
1225,TL,CF,11,A,N,5,1,1,183,18.3,81,8.1,2,26.4,52.8,258.2184741,3,,TL,CF,11,A,N,5,1,1,148,14.8,45,4.5,2,19.3,38.6,189.5734472,2,,n,2,0,0
1226,TL,CF,11,A,N,9,1,1,169,16.9,110,11,2,27.9,55.8,272.431742,3,,TL,CF,11,A,N,9,2,1,172,17.2,162,16.2,3,33.4,100.2,470.9926801,5,"note: tag actually 6 - named ""9"" in 2016, so we're keeping it 9 here.",n,3,1,0
1227,TL,CF,11,A,N,23,1,2,132,13.2,95,9.5,3,22.7,68.1,329.6513921,3,,TL,CF,11,A,N,23,1,2,108,10.8,31,3.1,3,13.9,41.7,204.7521911,3,,n,2,0,0
1228,TL,CF,11,A,N,37,1,1,180,18,93,9.3,2,27.3,54.6,266.758541,3,,TL,CF,11,A,N,37,1,2,133,13.3,87,8.7,3,22,66,320.0022362,3,tag loose (fixed),n,2,0,0
1229,TL,CF,11,A,N,39,1,2,169,16.9,95,9.5,3,26.4,79.2,379.8328725,4,,TL,CF,11,A,N,39,1,2,138,13.8,83,8.3,3,22.1,66.3,321.3837136,3,,n,2,0,1
1230,TL,CF,11,A,N,40,1,2,181,18.1,77,7.7,3,25.8,77.4,371.7891578,4,,TL,CF,11,A,N,40,1,2,162,16.2,94,9.4,3,25.6,76.8,369.0998488,4,,n,2,0,1
1231,TL,CF,11,A,N,45,1,1,185,18.5,67,6.7,2,25.2,50.4,246.7752228,3,,TL,CF,11,A,N,45,2,2,173,17.3,198,19.8,4,37.1,148.4,661.5320027,5,no new,n,2,0,0
1232,TL,CF,11,A,N,50,1,1,141,14.1,89,8.9,2,23,46,225.6282362,3,,TL,CF,11,A,N,50,1,2,140,14,39,3.9,3,17.9,53.7,262.4930473,3,,n,2,0,0
1233,TL,CF,11,A,N,58,1,1,174,17.4,88,8.8,2,26.2,52.4,256.3157493,3,,TL,CF,11,A,N,58,1,2,158,15.8,115,11.5,3,27.3,81.9,391.8303474,4,,n,2,0,0
1234,TL,CF,11,A,N,59,1,2,170,17,61,6.1,3,23.1,69.3,335.1430008,4,,TL,CF,11,A,N,59,1,2,150,15,56,5.6,3,20.6,61.8,300.5556241,3,,0,2,0,0
1235,TL,CF,11,A,N,67,1,2,127,12.7,125,12.5,3,25.2,75.6,363.7091246,4,,TL,CF,11,A,N,67,1,2,118,11.8,82,8.2,3,20,60,292.160831,3,,n,2,0,0
1236,TL,CF,11,A,N,87,0,1,107,10.7,,0,1,10.7,10.7,48.11724738,2,May be dead next year,TL,CF,11,A,N,87,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1237,TL,CF,11,A,N,92,0,2,155,15.5,60,6,2,21.5,43,211.0854119,3,,TL,CF,11,A,N,92,1,1,62,6.2,150,15,2,21.2,42.4,208.1647409,3,unreadable comment,n,2,0,0
1238,TL,CF,11,A,N,97,1,2,139,13.9,53,5.3,3,19.2,57.6,280.9112782,3,,TL,CF,11,A,N,97,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1239,TL,CF,11,B,N,2,1,2,100,10,90,9,3,19,57,278.0888015,3,,TL,CF,11,B,N,2,1,1,53,5.3,24,2.4,2,7.7,15.4,72.55792291,2,,n,2,0,0
1240,TL,CF,11,B,N,7,1,2,171,17.1,160,16,3,33.1,99.3,467.1872202,5,,TL,CF,11,B,N,7,2,2,113,11.3,95,9.5,4,20.8,83.2,397.577765,4,s1 in zip? or 2nd?,n,3,1,2
1241,TL,CF,11,B,N,25,1,2,182,18.2,87,8.7,3,26.9,80.7,386.5082248,4,,TL,CF,11,B,N,25,2,4,148,14.8,137,13.7,6,28.5,171,741.9040487,5,s1 in it? check size,n,3,1,2
1242,TL,CF,11,B,N,31,1,2,185,18.5,89,8.9,3,27.4,82.2,393.1583559,4,,TL,CF,11,B,N,31,1,2,117,11.7,74,7.4,3,19.1,57.3,279.5005443,3,,n,2,0,1
1243,TL,CF,11,B,N,33,1,2,141,14.1,53,5.3,3,19.4,58.2,283.7297195,3,,TL,CF,11,B,N,33,1,2,112,11.2,68,6.8,3,18,54,263.9158874,3,,n,2,0,0
1244,TL,CF,11,B,N,41,1,1,119,11.9,91,9.1,2,21,42,206.215385,3,,TL,CF,11,B,N,41,0,0,0,0,0,0,0,0,0,-8.447833,6,dead,n,1,0,0
1245,TL,CF,11,B,N,47,1,3,185,18.5,143,14.3,4,32.8,131.2,596.5271435,5,,TL,CF,11,B,N,47,1,0,32,3.2,0,0,1,3.2,3.2,8.603339352,2,flowered but aborted SO CONSIDERED DEAD?,y,3,1,2
1246,TL,CF,11,B,N,52,1,2,133,13.3,103,10.3,3,23.6,70.8,341.9848127,4,,TL,CF,11,B,N,52,1,3,134,13.4,96,9.6,4,23,92,435.985215,4,,n,2,0,1
1247,TL,CF,11,B,N,60,2,2,154,15.4,116,11.6,4,27,108,503.5929974,5,,TL,CF,11,B,N,60,1,3,149,14.9,103,10.3,4,25.2,100.8,473.5246091,5,,n,3,2,2
1248,TL,CF,11,B,N,61,1,2,158,15.8,72,7.2,3,23,69,333.7716119,4,,TL,CF,11,B,N,61,1,4,122,12.2,107,10.7,5,22.9,114.5,530.2389716,5,,n,2,0,1
1249,TL,CF,11,B,N,66,1,2,145,14.5,89,8.9,3,23.4,70.2,339.2511145,4,,TL,CF,11,B,N,66,1,2,109,10.9,49,4.9,3,15.8,47.4,232.3803626,3,,n,2,0,0
1250,TL,CF,11,B,N,75,0,2,164,16.4,84,8.4,2,24.8,49.6,242.9464577,3,,TL,CF,11,B,N,75,1,2,120,12,77,7.7,3,19.7,59.1,287.949815,3,,n,3,1,0
1251,TL,CF,11,B,N,80,0,2,128,12.8,115,11.5,2,24.3,48.6,238.1504128,3,,TL,CF,11,B,N,80,2,1,115,11.5,62,6.2,3,17.7,53.1,259.6443407,3,insect nipped,n,2,0,0
1252,TL,CF,11,B,N,81,1,2,156,15.6,42,4.2,3,19.8,59.4,289.3544959,3,,TL,CF,11,B,N,81,1,2,124,12.4,69,6.9,3,19.3,57.9,282.3210032,3,,n,3,1,0
1253,TL,CF,11,B,N,83,1,2,105,10.5,80,8,3,18.5,55.5,271.014955,3,,TL,CF,11,B,N,83,1,3,72,7.2,70,7,4,14.2,56.8,277.1470792,3,,n,3,1,1
1254,TL,CF,11,B,N,89,1,2,145,14.5,127,12.7,3,27.2,81.6,390.50133,4,,TL,CF,11,B,N,89,2,2,147,14.7,99,9.9,4,24.6,98.4,463.3726807,4,zip included s1? check,n,3,1,2
1255,TL,CF,11,B,N,99,1,2,151,15.1,130,13,3,28.1,84.3,402.426168,4,,TL,CF,11,B,N,99,1,3,127,12.7,122,12.2,4,24.9,99.6,468.4567157,5,,n,3,1,0
1256,TL,CF,11,C,N,8,1,2,123,12.3,123,12.3,3,24.6,73.8,355.5927731,4,,TL,CF,11,C,N,8,2,2,171,17.1,122,12.2,4,29.3,117.2,541.1680786,5,very loose,n,3,1,0
